objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tipologia,tot_imoveis,areaconst_res,exercicio
69186,077065,Rua Medina,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,17,1474,2025
69187,077198,Rua Doutor Pache de Faria,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,18,1270,2025
69188,077362,Travessa Miracema,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,6,1022,2025
69189,077552,Rua Moreira Sampaio,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,29,3710,2025
69190,077883,Rua Nida,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,8,1141,2025
69191,081745,Rua Silva Rabelo,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,3,794,2025
69192,082578,Rua Tenente Costa,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,33,4581,2025
69193,082818,Rua Torres Sobrinho,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,30,6346,2025
69194,083733,Rua Visconde de Tocantins,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,48,6017,2025
69195,083865,Rua Venceslau,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,79,9581,2025
69196,128389,Vila Coqueiral,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,23,4275,2025
69197,019588,Rua Dias da Cruz,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,46,2025
69198,074377,Rua Intendente Cunha Menezes,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,30,6407,2025
69199,075283,Rua Leite Ribeiro,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,39,6057,2025
69200,075465,Rua Lopes da Cruz,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,52,10569,2025
69201,075879,Rua Magalhães Couto,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,152,19533,2025
69202,076547,Rua Marília de Dirceu,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,15,1517,2025
69203,078568,Rua Cônego Tobias,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,104,15886,2025
69204,080291,Rua Rio Grande do Sul,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,84,11537,2025
69205,081984,Rua Sobral,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,25,2805,2025
69206,082388,Travessa Teixeira,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,8,1703,2025
69207,083477,Rua Vinte e Quatro de Maio,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,34,3986,2025
69208,083725,Rua Visconde de Taunay,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,4,499,2025
69209,071423,Rua Felipo Cavalcanti,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,6,1099,2025
69210,073619,Rua Engenheiro Julião Castelo,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,60,9046,2025
69211,073916,Rua Isolina,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,95,14932,2025
69212,074021,Rua Itobi,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,17,2323,2025
69213,074963,Rua Jose Veríssimo,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,22,3836,2025
69214,076406,Rua Maria Calmon,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,11,1880,2025
69215,077586,Rua Frei Fabiano,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,56,9765,2025
69216,077602,Rua Mossoro,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,24,2613,2025
69217,078154,Rua Oliveira,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,10,1620,2025
69218,079442,Rua Piranga,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,32,4834,2025
69219,082065,Rua Souza Aguiar,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,76,14411,2025
69220,082701,Rua Tompsom Flores,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,36,4450,2025
69221,086645,Rua Ibiquera,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,11,2484,2025
69222,088781,Rua Padre Ildefonso Penalba,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,56,5067,2025
69223,091348,Rua Professor Everardo Backeuser,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,2,467,2025
69224,101246,Travessa Valdir Augusto,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,CASA                                    ,26,3807,2025
69225,067041,Travessa Borges,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,66,2025
69226,067306,Rua Caetano de Almeida,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,205,2025
69227,074096,Rua Jacinto,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,367,2025
69228,079442,Rua Piranga,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,554,2025
69229,081984,Rua Sobral,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,R,ESPECIAL                                ,1,941,2025
