objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tot_imoveis,area_territ,exercicio
28971,064972,Avenida Amaro Cavalcante,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,379,2025
28972,065672,Rua Arquias Cordeiro,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,4,2686,2025
28973,066449,Rua Barão de São Borja,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,558,2025
28974,067934,Rua Carolina Meier,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,3,520,2025
28975,067959,Rua Carolina Santos,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,840,2025
28976,068080,Rua Castro Alves,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,632,2025
28977,069286,Rua Curupaiti,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,7,3502,2025
28978,069914,Rua Dona Claudina,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,686,2025
28979,070342,Rua Paulo Silva Araujo,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,5,861,2025
28980,072207,Rua Frederico Meier,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,768,2025
28981,073510,Rua Hermengarda,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,8,3142,2025
28982,073528,Rua Oldegard Sapucaia,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,766,2025
28983,073619,Rua Engenheiro Julião Castelo,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,330,2025
28984,073916,Rua Isolina,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,5,1930,2025
28985,074377,Rua Intendente Cunha Menezes,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,360,2025
28986,075283,Rua Leite Ribeiro,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,302,2025
28987,075879,Rua Magalhães Couto,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,620,2025
28988,076133,Rua Manuela Barbosa,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,252,2025
28989,077065,Rua Medina,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,92,2025
28990,077198,Rua Doutor Pache de Faria,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,150,2025
28991,077586,Rua Frei Fabiano,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,511,2025
28992,077602,Rua Mossoro,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,1427,2025
28993,078568,Rua Cônego Tobias,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,342,2025
28994,079913,Travessa Própria,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,248,2025
28995,080291,Rua Rio Grande do Sul,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,350,2025
28996,080663,Rua Salvador Pires,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,634,2025
28997,081984,Rua Sobral,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,630,2025
28998,082065,Rua Souza Aguiar,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,420,2025
28999,082578,Rua Tenente Costa,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,1386,2025
29000,083477,Rua Vinte e Quatro de Maio,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,2,577,2025
29001,085670,sem nome - CL 085670,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,400,2025
29002,088781,Rua Padre Ildefonso Penalba,3,3.2,Méier,13,MEIER                   ,063,Méier                     ,T,1,398,2025
29003,065672,Rua Arquias Cordeiro,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,8761,2025
29004,065961,Rua Augusto Nunes,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,232,2025
29005,068718,Rua Conselheiro Agostinho,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,272,2025
29006,070177,Rua Doutor Ferrari,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,2,556,2025
29007,070185,Travessa Verônica,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,3,608,2025
29008,070342,Rua Paulo Silva Araujo,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,3,305,2025
29009,070631,Rua Elisa de Albuquerque,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,4,1105,2025
29010,072710,Rua Geobert de Queiroz,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,1392,2025
29011,072900,Rua Gonzaga de Campos,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,2,2501,2025
29012,075069,Rua Junqueira Freire,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,285,2025
29013,079301,Rua Piauí,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,7,3596,2025
29014,081026,Rua Santos Titara,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,4,97337,2025
29015,081034,Rua São Brás,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,2,347,2025
29016,081745,Rua Silva Rabelo,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,16,6748,2025
29017,152504,Praça Jose Flavio Silverio,3,3.2,Méier,13,MEIER                   ,064,Todos os Santos           ,T,1,0,2025
29018,063933,Avenida Dom Helder Camara,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,7,24057,2025
29019,064816,Rua Alvares Cabral,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,33,3768,2025
29020,065011,Rua Americana,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,1,480,2025
29021,066175,Rua Baldraco,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,2,913,2025
29022,066555,Rua Barcelona,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,9,3913,2025
29023,066662,Rua Basilio de Brito,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,9,2121,2025
29024,067603,Rua Capitão Jesus,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,3,753,2025
29025,068312,Rua Chaves Pinheiro,3,3.2,Méier,13,MEIER                   ,065,Cachambi                  ,T,1,770,2025
